"external"	"data_type"	"year_"	"ID"	"UL"	"UR"	"LL"	"LR"	"sex"	"lat"	"lon"	"caught_time"	"dead"
0	"own_off_site"	2017	"270170120"	"M"	"Y"	"DB,W"	"W"	"F"	-2082854.14687764	1251.42980739903	2017-06-03 17:40:00	0
0	"own_off_site"	2017	"270170121"	"M"	NA	NA	"COBA"	"M"	-2082908.71910184	1288.0736109369	2017-06-03 17:32:00	1
0	"own_off_site"	2017	"270170122"	"M"	"Y"	"DB,W"	"Y"	"F"	-2079485.45104342	-601.395539018761	2017-06-04 17:25:00	0
0	"study_site"	2017	"270170123"	"M"	"Y"	"DB,Y"	"DB"	"F"	-2076204.44633432	-781.806633705691	2017-06-06 19:47:00	0
0	"study_site"	2017	"270170124"	"M"	"Y"	"DB,Y"	"G"	"F"	-2076039.84532283	-672.826716674316	2017-06-07 09:42:00	0
0	"study_site"	2017	"270170125"	"M"	"Y"	"DB,Y"	"R"	"F"	-2076248.96604416	-781.823397856514	2017-06-07 10:25:00	0
0	"study_site"	2018	"270170125"	"M"	"Y"	"DB,Y"	"R"	"F"	-2076179.26753609	-723.74054651542	2018-06-13 11:51:00	0
0	"study_site"	2017	"270170126"	"M"	"Y"	"DB,Y"	"W"	"F"	-2076171.7125414	-709.362043913177	2017-06-10 10:37:00	0
0	"study_site"	2017	"270170127"	"M"	"Y"	"DB,Y"	"Y"	"F"	-2076017.16540728	-672.819366308114	2017-06-11 10:15:00	0
0	"study_site"	2017	"270170128"	"M"	"Y"	"W,DB"	"DB"	"F"	-2075598.92033764	377.570524867958	2017-06-11 12:41:00	0
0	"study_site"	2017	"270170128"	"M"	"Y"	"W,DB"	"DB"	"F"	-2075786.24052784	377.604600132615	2017-06-13 12:10:00	1
0	"study_site"	2017	"270170129"	"M"	"Y"	"W,DB"	"G"	"F"	-2076017.16540728	-672.819366308114	2017-06-12 13:55:00	0
0	"study_site"	2017	"270170130"	"M"	"Y"	"W,DB"	"R"	"F"	-2075598.91338051	414.0530430776	2017-06-12 17:08:00	0
0	"study_site"	2017	"270170130"	"M"	"Y"	"W,DB"	"R"	"F"	-2075609.84036221	377.572511320817	2017-06-13 12:36:00	0
0	"study_site"	2017	"270170131"	"M"	"Y"	"W,DB"	"W"	"F"	-2075598.92033764	377.570524867958	2017-06-12 17:36:00	0
0	"study_site"	2017	"270170132"	"M"	"Y"	"W,DB"	"Y"	"F"	-2075588.00031141	377.568538414799	2017-06-12 18:30:00	0
0	"study_site"	2017	"270170133"	"M"	"Y"	"DB,DB"	"O"	"F"	-2075588.00031141	377.568538414799	2017-06-13 12:44:00	0
0	"study_site"	2017	"270170134"	"M"	"Y"	"DB,G"	"O"	"F"	-2076006.26765479	-600.389345218127	2017-06-14 10:52:00	0
0	"study_site"	2017	"270170135"	"M"	"Y"	"DB,O"	"DB"	"F"	-2076006.2332987	-709.305504902883	2017-06-14 11:50:00	0
0	"study_site"	2017	"270170136"	"M"	"Y"	"DB,O"	"G"	"F"	-2075962.45374982	957.589211731506	2017-06-14 15:31:00	0
0	"study_site"	2017	"270170137"	"M"	"Y"	"DB,O"	"R"	"M"	-2075962.45374982	957.589211731506	2017-06-14 15:31:00	0
0	"study_site"	2017	"270170138"	"M"	"Y"	"DB,O"	"O"	"F"	-2076149.89614738	-636.923089092379	2017-06-14 17:30:00	0
0	"own_off_site"	2017	"270170139"	"M"	"Y"	"DB,O"	"W"	"F"	-2083917.358096	-4421.50650772004	2017-06-16 15:27:00	0
0	"own_off_site"	2017	"270170140"	"M"	"Y"	"DB,O"	"Y"	"M"	-2083873.44834299	-4530.74275407263	2017-06-16 16:05:00	0
0	"own_off_site"	2017	"270170141"	"M"	"Y"	"DB,R"	"O"	"F"	-2083895.59686561	-4385.38680237871	2017-06-16 17:14:00	0
0	"own_off_site"	2017	"270170142"	"M"	"Y"	"O,R"	"DB"	"F"	-2083873.75940206	-4385.34084723365	2017-06-16 17:36:00	0
0	"study_site"	2017	"270170143"	"M"	"Y"	"DB,W"	"O"	"F"	-2076182.63247795	-709.365774909251	2017-06-17 11:02:00	0
0	"study_site"	2017	"270170144"	"M"	"Y"	"DB,Y"	"O"	"M"	-2076237.21954471	-745.325232140605	2017-06-18 12:12:00	0
0	"study_site"	2017	"270170145"	"M"	"Y"	"O,O"	"W"	"F"	-2076237.21954471	-745.325232140605	2017-06-18 12:12:00	0
0	"study_site"	2017	"270170146"	"M"	"Y"	"O,R"	"R"	"M"	-2076215.39227755	-709.376967894042	2017-06-18 12:38:00	0
0	"study_site"	2017	"270170147"	"M"	"Y"	"O,R"	"W"	"F"	-2076215.39227755	-709.376967894042	2017-06-18 12:38:00	0
0	"study_site"	2017	"270170148"	"M"	"Y"	"O,O"	"Y"	"M"	-2076226.28619544	-781.81485763004	2017-06-18 13:06:00	0
0	"study_site"	2017	"270170149"	"M"	"Y"	"O,W"	"DB"	"F"	-2076226.28619544	-781.81485763004	2017-06-18 13:06:00	0
0	"study_site"	2017	"270170150"	"M"	"Y"	"O,W"	"G"	"M"	-2075951.71332896	414.123421748215	2017-06-21 15:55:00	0
0	"study_site"	2017	"270170151"	"M"	"Y"	"O,W"	"O"	"M"	-2076182.66825195	595.527556727947	2017-06-21 16:20:00	0
0	"study_site"	2017	"270170152"	"M"	"Y"	"O,R"	"O"	"F"	-2076182.66825195	595.527556727947	2017-06-21 16:15:00	0
0	"study_site"	2017	"270170153"	"M"	"Y"	NA	"COBA"	NA	-2076303.49196215	957.746524072261	2017-06-21 15:00:00	1
0	"study_site"	2017	"270170154"	"M"	"Y"	"O,R"	"Y"	"F"	-2076270.95123049	87.9499032397447	2017-06-22 10:41:00	0
0	"study_site"	2017	"270170155"	"M"	"Y"	"O,R"	"G"	"M"	-2076160.90445185	196.86951571339	2017-06-22 10:58:00	0
0	"study_site"	2017	"270170156"	"M"	"Y"	"DB"	"DB,DB"	"F"	-2076226.4159276	269.309891489461	2017-06-22 11:28:00	0
0	"study_site"	2017	"270170157"	"M"	"Y"	"DB"	"DB,G"	"M"	-2076447.29459874	486.664155409943	2017-06-22 12:13:00	0
0	"study_site"	2017	"270170158"	"M"	"Y"	"DB"	"DB,R"	"F"	-2076447.29459874	486.664155409943	2017-06-22 12:13:00	0
0	"own_off_site"	2017	"270170159"	"M"	"Y"	"DB"	"DB,W"	"F"	-2076545.35659565	1066.80255952668	2017-06-22 13:42:00	0
0	"study_site"	2017	"270170160"	"M"	"Y"	"DB"	"DB,Y"	"F"	-2076391.78010636	740.467416825033	2017-06-22 14:39:00	0
0	"study_site"	2017	"270170161"	"M"	"Y"	"DB"	"G,G"	"M"	-2076391.78010636	740.467416825033	2017-06-22 14:42:00	0
0	"study_site"	2017	"270170162"	"M"	"Y"	"DB"	"G,DB"	"M"	-2076469.00266028	885.380229683493	2017-06-22 15:20:00	0
0	"study_site"	2017	"270170163"	"M"	"Y"	"DB"	"G,R"	"F"	-2076469.11614428	559.111904390584	2017-06-22 15:44:00	0
0	"study_site"	2017	"270170164"	"M"	"Y"	"DB"	"G,W"	"F"	-2076435.50632018	595.600080229525	2017-06-22 16:08:00	0
0	"study_site"	2017	"270170165"	"M"	NA	NA	"COBA"	"M"	-2076359.08665243	522.586395667351	2017-06-22 16:38:00	1
0	"study_site"	2017	"270170166"	"M"	"Y"	"DB"	"G,Y"	"F"	-2076182.5649304	885.258096243145	2017-06-23 11:32:00	0
0	"study_site"	2017	"270170167"	"M"	"Y"	"DB"	"R,DB"	"F"	-2076105.2697113	921.163663363819	2017-06-23 11:55:00	0
0	"study_site"	2017	"270170168"	"M"	"Y"	"DB"	"R,R"	"F"	-2076270.77959378	848.801376051328	2017-06-23 12:22:00	0
0	"study_site"	2017	"270170169"	"M"	"Y"	"DB"	"R,W"	"M"	-2076314.45926821	848.819232762567	2017-06-23 12:55:00	0
0	"study_site"	2019	"270170169"	"M"	"Y"	"DB"	"R,W"	"M"	-2075954.14551112	968.197852789598	2019-06-01 17:14:00	0
0	"study_site"	2017	"270170170"	"M"	"Y"	"DB"	"R,Y"	"F"	-2076314.45926821	848.819232762567	2017-06-23 12:55:00	0
0	"study_site"	2017	"270170171"	"M"	"Y"	"O"	"R,R"	"M"	-2076447.24416584	668.045320732814	2017-06-23 14:21:00	0
0	"study_site"	2017	"270170172"	"M"	"Y"	"DB"	"W,DB"	"F"	-2076182.53278254	957.690728648195	2017-06-24 12:06:00	0
0	"study_site"	2017	"270170173"	"M"	"Y"	"W"	"DB,Y"	"M"	-2076237.14895051	921.222177912615	2017-06-24 12:34:00	0
0	"study_site"	2017	"270170174"	"M"	"Y"	"DB"	"W,G"	"F"	-2075962.59935058	558.975519232275	2017-06-24 14:58:00	0
0	"study_site"	2017	"270170175"	"M"	"Y"	"DB"	"W,R"	"M"	-2076193.51448593	812.829737913996	2017-06-24 16:25:00	0
0	"study_site"	2017	"270170176"	"M"	"Y"	"DB"	"W,W"	"F"	-2076193.51448593	812.829737913996	2017-06-24 16:20:00	0
0	"study_site"	2017	"270170176"	"M"	"Y"	"DB"	"W,W"	"F"	-2076226.28824644	776.349018065963	2017-07-17 12:09:00	1
0	"study_site"	2017	"270170177"	"M"	"Y"	"DB"	"W,Y"	"F"	-2076391.82671786	595.587551270854	2017-06-26 12:00:00	0
0	"study_site"	2017	"270170178"	"M"	"Y"	"DB"	"Y,DB"	"M"	-2076215.46467149	450.116463582409	2017-06-26 12:29:00	0
0	"study_site"	2017	"270170179"	"M"	"Y"	"DB"	"Y,R"	"M"	-2076215.32472893	885.272064608631	2017-06-26 17:33:00	0
0	"study_site"	2018	"270170179"	"M"	"Y"	"DB"	"Y,R"	"M"	-2076275.82914159	825.026771395053	2018-06-21 12:24:00	0
0	"study_site"	2017	"270170180"	"M"	"Y"	"DB"	"Y,G"	"M"	-2076458.17548177	631.551212758006	2017-06-27 11:37:00	0
0	"own_off_site"	2017	"270170201"	NA	NA	"Y,M"	"G,DB,DB"	"F"	-2078934.70680452	-1653.73247122273	2017-05-26 16:44:00	0
0	"own_off_site"	2017	"270170202"	NA	NA	"Y,M"	"G,DB,G"	"M"	-2078824.70038407	-1617.10572431736	2017-05-26 17:33:00	0
0	"own_off_site"	2017	"270170203"	NA	NA	"Y,M"	"G,G,W"	"F"	-2077844.27540007	-1833.81502468393	2017-05-27 15:15:00	0
0	"own_off_site"	2017	"270170204"	NA	NA	"Y,M"	"G,G,Y"	"F"	-2077789.64443709	-1870.28786311542	2017-05-27 16:58:00	0
0	"own_off_site"	2017	"270170205"	NA	NA	"Y,M"	"G,R,Y"	"F"	-2079650.93232184	-565.443498648884	2017-05-28 21:34:00	0
0	"own_off_site"	2017	"270170206"	NA	NA	"Y,M"	"G,Y,R"	"F"	-2079705.51922729	-601.45918362084	2017-05-28 22:26:00	0
0	"own_off_site"	2017	"270170206"	NA	NA	"Y,M"	"G,Y,R"	"F"	-2079739.08294567	-710.580901267836	2017-05-29 11:13:00	0
0	"own_off_site"	2017	"270170206"	NA	NA	"Y,M"	"G,Y,R"	"F"	-2079254.38839063	-818.948143128664	2017-06-01 10:38:00	0
0	"own_off_site"	2017	"270170207"	NA	NA	"Y,M"	"G,DB,P"	"F"	-2079771.90409377	-492.918529671559	2017-05-29 10:13:00	0
0	"own_off_site"	2017	"270170208"	NA	NA	"Y,M"	"G,DB,R"	"F"	-2079739.08294567	-710.580901267836	2017-05-29 11:00:00	0
0	"own_off_site"	2017	"270170209"	NA	NA	"Y,M"	"G,DB,W"	"F"	-2079705.51922729	-601.45918362084	2017-05-29 12:44:00	0
0	"own_off_site"	2017	"270170210"	"M"	"Y"	NA	"COBA"	"M"	-2084027.53817125	-4349.03363419627	2017-06-08 11:24:00	0
0	"own_off_site"	2017	"270170210"	"M"	"Y"	"R,Y"	"W"	"M"	-2083917.12325688	-4530.83771175818	2017-06-10 16:33:00	0
0	"own_off_site"	2017	"270170211"	"M"	"Y"	NA	"COBA"	"M"	-2078945.47441559	-1834.78689506119	2017-06-08 15:48:00	0
0	"own_off_site"	2017	"270170212"	"M"	"Y"	NA	"COBA"	"M"	-2083962.02587947	-4348.8969204748	2017-06-08 17:09:00	0
0	"own_off_site"	2017	"270170213"	"M"	"Y"	NA	"COBA"	"M"	-2083951.18212748	-4312.79980042813	2017-06-08 17:29:00	0
0	"own_off_site"	2017	"270170214"	"M"	"Y"	NA	"COBA"	"M"	-2084061.05742938	-4385.73500051961	2017-06-08 18:20:00	0
0	"own_off_site"	2017	"270170215"	"M"	"Y"	NA	"COBA"	"M"	-2084038.38011599	-4385.68727797968	2017-06-08 18:48:00	0
0	"own_off_site"	2017	"270170216"	"M"	"Y"	NA	"COBA"	"M"	-2084038.38011599	-4385.68727797968	2017-06-08 19:01:00	0
0	"own_off_site"	2017	"270170217"	"M"	"Y"	NA	"COBA"	"F"	-2084050.13872384	-4385.7120230023	2017-06-09 10:35:00	0
0	"own_off_site"	2017	"270170218"	"M"	"Y"	NA	"COBA"	"F"	-2084050.13872384	-4385.7120230023	2017-06-09 10:45:00	0
0	"own_off_site"	2017	"270170219"	"M"	"Y"	NA	"COBA"	"F"	-2084050.13872384	-4385.7120230023	2017-06-09 11:03:00	0
0	"own_off_site"	2017	"270170220"	"M"	"Y"	NA	"COBA"	"M"	-2084050.13872384	-4385.7120230023	2017-06-09 11:48:00	0
0	"own_off_site"	2017	"270170221"	"M"	"Y"	NA	"COBA"	"F"	-2083940.26340425	-4312.77720380122	2017-06-09 17:29:00	0
0	"own_off_site"	2017	"270170222"	"M"	"Y"	NA	"COBA"	"M"	-2083940.26340425	-4312.77720380122	2017-06-09 17:47:00	0
0	"own_off_site"	2017	"270170223"	"M"	"Y"	NA	"COBA"	"M"	-2083917.12325688	-4530.83771175818	2017-06-09 17:58:00	0
0	"own_off_site"	2017	"270170224"	"M"	"Y"	NA	"COBA"	"M"	-2083917.12325688	-4530.83771175818	2017-06-09 18:10:00	0
0	"own_off_site"	2017	"270170224"	"M"	"Y"	"G,R"	"G"	"M"	-2083983.55479714	-4494.35208113778	2017-06-10 16:54:00	0
0	"own_off_site"	2017	"270170225"	"M"	"Y"	NA	"COBA"	"M"	-2083884.28711541	-4567.39464323042	2017-06-09 19:01:00	0
0	"own_off_site"	2017	"270170226"	"M"	"Y"	NA	"COBA"	"M"	-2083884.28711541	-4567.39464323042	2017-06-09 19:18:00	0
0	"own_off_site"	2017	"270170226"	"M"	"Y"	"G,R"	"G"	"M"	-2083873.28900893	-4603.44369926414	2017-06-10 17:18:00	0
0	"own_off_site"	2017	"270170227"	"M"	"Y"	"G,DB"	"Y"	"M"	-2083951.10715832	-4348.87413484233	2017-06-10 15:20:00	0
0	"own_off_site"	2017	"270170228"	"M"	"Y"	"G,G"	"DB"	"M"	-2083951.10715832	-4348.87413484233	2017-06-10 15:41:00	0
0	"own_off_site"	2017	"270170229"	"M"	"Y"	"G,Y"	"W"	"F"	-2083906.28384651	-4494.18543737663	2017-06-10 16:02:00	0
0	"own_off_site"	2017	"270170230"	"M"	"Y"	"G,R"	"DB"	"F"	-2083884.36707397	-4530.76649349947	2017-06-10 16:39:00	0
0	"own_off_site"	2017	"270170231"	"M"	"Y"	"G,G"	"G"	"M"	-2083950.71932624	-4530.91075609201	2017-06-10 16:15:00	0
0	"own_off_site"	2017	"270170232"	"M"	"Y"	"G,R"	"R"	"F"	-2083598.3475732	-4348.1379817578	2017-06-10 18:43:00	0
0	"own_off_site"	2017	"270170233"	"M"	"Y"	"G,W"	"G"	"M"	-2083708.29840274	-4384.99264817617	2017-06-10 19:10:00	0
0	"own_off_site"	2017	"270170234"	"M"	"Y"	"G,W"	"R"	"M"	-2083742.12176727	-4275.7413379649	2017-06-10 19:24:00	0
0	"study_site"	2017	"270170235"	"M"	"Y"	"W,G"	"R"	"M"	-2075775.32053023	377.602613684662	2017-06-17 12:18:00	0
0	"study_site"	2019	"270170235"	"M"	"Y"	"W,G"	"R"	"M"	-2075861.19182109	379.262057038376	2019-06-07 15:38:00	0
0	"study_site"	2017	"270170236"	"M"	"Y"	"W,G"	"W"	"F"	-2075818.99355277	414.096946003382	2017-06-17 12:42:00	0
0	"own_off_site"	2017	"270170237"	"M"	"Y"	"W,G"	"G"	"F"	-2076446.97684098	1247.58022264679	2017-06-17 17:00:00	0
0	"study_site"	2017	"270170238"	"M"	"Y"	"G,O"	"G"	"F"	-2075951.70584922	450.059281565253	2017-06-18 13:00:00	0
0	"study_site"	2017	"270170239"	"M"	"Y"	"G,W"	"W"	"M"	-2076469.12565095	522.614090724527	2017-06-18 15:13:00	0
0	"study_site"	2017	"270170240"	"M"	"Y"	"G,DB"	"O"	"F"	-2076348.11131198	-709.422313779915	2017-06-19 11:17:00	0
0	"study_site"	2017	"270170241"	"M"	"Y"	"O,G"	"Y"	"F"	-2076369.99557536	-564.55143338738	2017-06-21 11:28:00	0
0	"study_site"	2017	"270170242"	"M"	"Y"	"O,G"	"R"	"F"	-2076755.62791884	-20.9850413299866	2017-06-21 13:01:00	0
0	"study_site"	2017	"270170243"	"M"	"Y"	"O,DB"	"DB"	"M"	-2076369.99557536	-564.55143338738	2017-06-21 10:59:00	0
0	"study_site"	2017	"270170244"	"M"	"Y"	"O,O"	"O"	"M"	-2076732.94827743	15.5176387663228	2017-06-21 13:22:00	0
0	"study_site"	2017	"270170245"	"M"	"Y"	"O,G"	"G"	"M"	-2076931.18134654	-129.398380670189	2017-06-21 14:47:00	0
0	"study_site"	2018	"270170245"	"M"	"Y"	"O,G"	"G"	"M"	-2076049.88920084	-776.219578270987	2018-06-14 10:33:00	0
0	"study_site"	2017	"270170246"	"M"	"Y"	"G,W"	"Y"	"F"	-2076931.18134654	-129.398380670189	2017-06-21 14:47:00	0
0	"study_site"	2017	"270170247"	"M"	"Y"	"G,Y"	"G"	"F"	-2076931.18134654	-129.398380670189	2017-06-21 14:57:00	0
0	"study_site"	2017	"270170248"	"M"	"Y"	"G,R"	"W"	"M"	-2076931.18134654	-129.398380670189	2017-06-21 15:25:00	0
0	"study_site"	2017	"270170249"	"M"	"Y"	"O,DB"	"Y"	"F"	-2077228.53328145	-165.928068431993	2017-06-21 16:23:00	0
0	"study_site"	2017	"270170250"	"M"	"Y"	"G,G"	"O"	"F"	-2077228.53328145	-165.928068431993	2017-06-21 16:40:00	0
0	"study_site"	2017	"270170251"	"M"	"Y"	"W,G"	"DB"	"M"	-2077228.53328145	-165.928068431993	2017-06-21 17:10:00	1
0	"study_site"	2017	"270170252"	"M"	"Y"	"O,O"	"DB"	"F"	-2076678.34840193	52.0187220273521	2017-06-22 10:45:00	0
0	"study_site"	2017	"270170253"	"M"	"Y"	"G,Y"	"DB"	"F"	-2076711.1085216	-20.9845914737885	2017-06-22 11:15:00	0
0	"study_site"	2017	"270170254"	"M"	"Y"	"G,Y"	"O"	"M"	-2077008.46004419	-129.40319534023	2017-06-22 11:59:00	0
0	"study_site"	2018	"270170254"	"M"	"Y"	"G,Y"	"O"	"M"	-2076207.81269708	-764.667143779997	2018-06-15 17:54:00	0
0	"study_site"	2017	"270170255"	"M"	"Y"	"O,DB"	"O"	"F"	-2076997.53445478	-201.863580250449	2017-06-22 12:20:00	0
0	"study_site"	2017	"270170256"	"M"	"Y"	"G,W"	"O"	"M"	-2076622.90963376	-20.9837002484167	2017-06-22 14:19:00	0
0	"study_site"	2018	"270170256"	"M"	"Y"	"G,W"	"O"	"M"	-2076051.60830108	-663.431466212017	2018-06-18 16:48:00	0
0	"study_site"	2019	"270170256"	"M"	"Y"	"G,W"	"O"	"M"	-2076076.79084982	-711.280819377795	2019-06-06 18:00:00	0
0	"study_site"	2017	"270170257"	"M"	"Y"	"O,O"	"R"	"F"	-2076711.10856965	15.5174755769747	2017-06-22 15:38:00	0
0	"study_site"	2017	"270170258"	"M"	"Y"	"O,DB"	"R"	"M"	-2076633.82774491	87.9652745256129	2017-06-22 16:21:00	0
0	"study_site"	2017	"270170259"	"M"	"Y"	"O,G"	"W"	"F"	-2076766.54776676	-20.9851516720301	2017-06-22 17:11:00	0
0	"study_site"	2017	"270170260"	"M"	"Y"	"G,O"	"DB"	"F"	-2076656.49627288	232.86457006993	2017-06-22 18:44:00	0
0	"study_site"	2017	"270170261"	"M"	"Y"	"O,DB"	"G"	"M"	-2076656.49627288	232.86457006993	2017-06-22 18:46:00	0
0	"study_site"	2017	"270170262"	"M"	"Y"	"G,O"	"O"	"M"	-2076644.73200476	269.364151784236	2017-06-22 19:17:00	0
0	"study_site"	2019	"270170262"	"M"	"Y"	"G,O"	"O"	"M"	-2076136.80509211	960.492425208283	2019-06-04 15:23:00	0
0	"study_site"	2017	"270170263"	"M"	"Y"	"G,O"	"R"	"M"	-2076601.04755507	305.30558632103	2017-06-23 13:50:00	0
0	"study_site"	2017	"270170264"	"M"	"Y"	"O,DB"	"W"	"F"	-2076601.04755507	305.30558632103	2017-06-23 14:08:00	0
0	"study_site"	2017	"270170265"	"M"	"Y"	"G,O"	"W"	"F"	-2076447.31031354	414.222286436515	2017-06-23 19:14:00	0
0	"study_site"	2017	"270170266"	"M"	"Y"	"G,O"	"Y"	"M"	-2076447.31031354	414.222286436515	2017-06-23 19:37:00	0
0	"study_site"	2017	"270170267"	"M"	"Y"	"O,O"	"G"	"M"	-2076160.83704462	-564.494564549656	2017-06-24 11:16:00	0
0	"study_site"	2017	"270170268"	"M"	"Y"	"O,O"	"DB"	"M"	-2076611.98776806	-93.4312043575161	2017-06-24 12:51:00	0
0	"study_site"	2017	"270170269"	"M"	"Y"	"O,G"	"DB"	"M"	-2076523.75650258	377.738761068503	2017-06-24 14:30:00	0
0	"study_site"	2017	"270170270"	"M"	"Y"	"O,G"	"O"	"F"	-2076755.61055416	269.378533977757	2017-06-24 16:06:00	0
0	"study_site"	2017	"270170271"	"M"	"Y"	"G,R"	"O"	"F"	-2076413.63260486	703.978366928467	2017-06-25 13:32:00	0
0	"study_site"	2017	"270170272"	"M"	"Y"	"W,G"	"Y"	"M"	-2076215.29258057	957.705839918204	2017-06-25 16:55:00	0
0	"study_site"	2017	"270170273"	"M"	"Y"	"Y,W"	"W"	"F"	-2076215.29258057	957.705839918204	2017-06-25 17:09:00	0
0	"study_site"	2017	"270170274"	"M"	"Y"	"W,W"	"R"	"M"	-2076215.29258057	957.705839918204	2017-06-25 17:31:00	0
0	"study_site"	2017	"270170275"	"M"	"Y"	"Y,W"	"Y"	"F"	-2076215.29258057	957.705839918204	2017-06-25 17:31:00	0
0	"study_site"	2017	"270170276"	"M"	"Y"	"W,Y"	"G"	"F"	-2076215.29258057	957.705839918204	2017-06-25 17:56:00	0
0	"study_site"	2017	"270170277"	"M"	"Y"	"Y,Y"	"DB"	"M"	-2076215.29258057	957.705839918204	2017-06-25 18:18:00	0
0	"study_site"	2017	"270170278"	"M"	"Y"	"Y,Y"	"R"	"F"	-2076303.53935211	848.814768585783	2017-06-25 19:00:00	0
0	"study_site"	2017	"270170279"	"M"	"Y"	"Y,Y"	"Y"	"M"	-2076182.60851748	776.332685205291	2017-06-27 13:09:00	0
0	"study_site"	2017	"270170280"	"M"	"Y"	"Y,R"	"Y"	"F"	-2075874.34279656	740.282892174225	2017-07-02 13:07:00	0
0	"study_site"	2017	"270170281"	"M"	"Y"	"Y,W"	"DB"	"M"	-2076039.71659934	993.562242341423	2017-07-02 13:52:00	0
0	"study_site"	2017	"270170281"	"M"	"Y"	"Y,W"	"DB"	"M"	-2076413.49635918	1030.23797249853	2017-07-13 12:05:00	0
0	"study_site"	2017	"270170281"	"M"	"Y"	"Y,W"	"DB"	"M"	-2076292.55515451	993.683247175682	2017-07-15 16:55:00	1
0	"study_site"	2017	"270170282"	"M"	"Y"	"Y,W"	"G"	"M"	-2075995.17897708	1030.030419209	2017-07-02 14:52:00	0
0	"own_off_site"	2017	"270170283"	"M"	NA	NA	"COBA"	"M"	NA	NA	2017-07-05 17:20:00	1
0	"study_site"	2017	"270170294"	"M"	"Y"	"Y,R"	"R"	"M"	-2077338.56775965	-201.896725308527	2017-06-23 16:21:00	0
0	"study_site"	2017	"270170295"	"M"	"Y"	"Y,R"	"W"	"F"	-2077294.89189175	-165.933369127537	2017-06-23 16:19:00	0
0	"own_off_site"	2017	"270170301"	NA	NA	"Y,M"	"R,DB,DB"	"F"	-2079629.08340835	-601.437078075205	2017-05-29 10:11:00	0
0	"own_off_site"	2017	"270170301"	NA	NA	"Y,M"	"R,DB,DB"	"F"	-2079629.08340835	-601.437078075205	2017-05-29 12:00:00	1
0	"own_off_site"	2017	"270170302"	NA	NA	"Y,M"	"R,DB,G"	"F"	-2079629.08340835	-601.437078075205	2017-05-29 12:13:00	0
0	"own_off_site"	2017	"270170303"	NA	NA	"Y,M"	"R,DB,P"	"M"	-2079617.32404432	-601.433677219929	2017-05-29 12:33:00	0
0	"own_off_site"	2017	"270170304"	NA	NA	"Y,M"	"R,DB,R"	"M"	-2078680.78670514	-1943.60986055027	2017-05-30 14:30:00	0
0	"own_off_site"	2017	"270170305"	NA	NA	"Y,M"	"R,DB,W"	"F"	-2078680.78670514	-1943.60986055027	2017-05-30 14:36:00	0
0	"own_off_site"	2017	"270170305"	NA	NA	"Y,M"	"R,DB,W"	"F"	-2078989.18388985	-1798.8370034995	2017-05-31 10:44:00	0
0	"own_off_site"	2017	"270170306"	NA	NA	"Y,M"	"R,DB,Y"	"M"	-2078669.867155	-1943.5996505433	2017-05-30 15:10:00	0
0	"own_off_site"	2017	"270170307"	"M"	"Y"	"R,G"	"DB"	"M"	-2079815.57278329	-528.931626990832	2017-05-31 14:11:00	0
0	"own_off_site"	2017	"270170308"	"M"	"Y"	"R,G"	"P"	"M"	-2079914.69593256	-492.952372201639	2017-05-31 14:42:00	0
0	"own_off_site"	2017	"270170309"	"M"	"Y"	"R,G"	"G"	"M"	-2079782.81463544	-528.923296050019	2017-05-31 15:17:00	0
0	"own_off_site"	2017	"270170310"	"M"	"Y"	"R,G"	"R"	"F"	-2079815.58162777	-492.928881511486	2017-05-31 15:17:00	0
0	"own_off_site"	2017	"270170310"	"M"	"Y"	"R,G"	"R"	"F"	-2079694.5998296	-601.456025687199	2017-06-01 17:08:00	0
0	"own_off_site"	2017	"270170311"	"M"	"Y"	"R,G"	"W"	"M"	-2079309.01300373	-746.427940998427	2017-06-01 10:18:00	0
0	"own_off_site"	2017	"270170312"	"M"	"Y"	"R,G"	"Y"	"M"	-2079309.01300373	-746.427940998427	2017-06-01 10:47:00	0
0	"own_off_site"	2017	"270170313"	"M"	"Y"	"R,R"	"DB"	"M"	-2079320.77241833	-746.432162379457	2017-06-01 11:16:00	0
0	"own_off_site"	2017	"270170314"	"M"	"Y"	"R,R"	"R"	"M"	-2079760.95614362	-601.475216199553	2017-06-01 15:09:00	0
0	"own_off_site"	2017	"270170315"	"M"	"Y"	"R,R"	"G"	"M"	-2079573.63549717	-637.973426857952	2017-06-01 12:07:00	0
0	"own_off_site"	2017	"270170316"	"M"	"Y"	"R,R"	"W"	"M"	-2079903.76772189	-528.954056427836	2017-06-01 15:38:00	0
0	"own_off_site"	2017	"270170317"	"M"	"Y"	"R,R"	"Y"	"M"	-2079881.92898535	-528.948502474591	2017-06-01 16:03:00	0
0	"own_off_site"	2017	"270170318"	"M"	"Y"	"R,W"	"DB"	"M"	-2079727.35801766	-601.465499486668	2017-06-01 16:40:00	0
0	"own_off_site"	2017	"270170318"	"M"	"Y"	"R,W"	"DB"	"M"	-2083817.93480382	-4567.24921423785	2017-06-09 19:37:00	0
0	"own_off_site"	2017	"270170319"	"M"	"Y"	"R,DB"	"R"	"M"	-2079937.39065417	-419.840197522725	2017-06-06 20:00:00	0
0	"own_off_site"	2017	"270170320"	"M"	"Y"	"R,W"	"G"	"M"	NA	NA	2017-06-07 09:49:00	0
